QUEST_LV_0300_20151224_000746	Если вы можете помочь мне с моим исследованием, я научу вас в следующий уровень друида.{nl}я верю, что это будет адекватным для вас задание.
QUEST_LV_0300_20151224_000747	Пожалуйста, принеси мне образцы растений, которые превратились в монстров.{nl}Вы можете получить больше образцов, тем сильнее монстр.
QUEST_LV_0300_20151224_000748	Я знаю, что моя просьба была не просто полной, но вы сделали это!{nl}эти примеры, что вы привели меня идеальны и полезны в моем исследовании.{nl}как и обещал, я помогу вам, так как вы помогли мне.
QUEST_LV_0300_20151224_000749	Я знаю, что бизнес у вас со мной...{nl}, что в стороне, у нас есть нечто более важное происходит сейчас.{nl}
QUEST_LV_0300_20151224_000750	Вдруг, злая энергия стала сильнее в том месте, я смотрел на С Божественной силой.{nl}используя ясновидение уже даже не работает для меня.{nl}
QUEST_LV_0300_20151224_000751	I'm asking you if you could get rid of the evil energy that's lurking there?{nl}If you do, I promise you that I will help you reach the next level.
QUEST_LV_0300_20151224_000752	Расположение Галаадом плато.{nl}пожалуйста, поставьте очистки Namott, что я дал вам в район, где злая энергия сильная. 
QUEST_LV_0300_20151224_000753	Я знал, что ты правильный человек, чтобы сделать это.{nl}как и обещал, я поведу вас на следующий уровень Оракула.
QUEST_LV_0300_20151224_000754	Хорошо. Давайте начнем прямо сейчас.{nl}
QUEST_LV_0300_20151224_000755	Вам необходимо сражаться с монстрами, пока не истечет временной лимит.{nl}как вы победить более сильных монстров, я признаю, что вы прошли через тяжелые тренировки..{nl}
QUEST_LV_0300_20151224_000756	Если Вы не победить их в срок, вы начинаете с нуля. {nl}будьте осторожны.
QUEST_LV_0300_20151224_000757	Драгунский Мастер
QUEST_LV_0300_20151224_000758	Дракона никогда не должны двигаться слишком далеко от врага, когда в опасности.{nl}Драгунских должен иметь мужество, чтобы бороться труднее, лучше, быстрее и сильнее.
QUEST_LV_0300_20151224_000759	Мы отвергаем мужество тех, кто сражается без навыков.{nl}путь к Драгунской-это трудный путь.{nl}так что если ты пришел сюда без твердой решимости, я предлагаю вам уйти сейчас.
QUEST_LV_0300_20151224_000760	Ладно, давайте посмотрим, если вы действительно достойна того, чтобы стать одним из нас.{nl}Покажи мне свои навыки.{nl}
QUEST_LV_0300_20151224_000761	Ваша задача сражаться с монстрами и прими боль. Не отойти от них.{nl}это определение мужественный Драгунского. {nl}так, напасть и победить монстров, даже если вы получаете урон от них. {nl}удачи.
QUEST_LV_0300_20151224_000762	What's this? We don't want anyone with a careless mind.{nl}Since I like you, I am giving you another chance. {nl}Come on, show me your courage and your skills!
QUEST_LV_0300_20151224_000763	Отлично. Ты молодец.{nl}начиная с этого дня, я буду признавать вас в качестве члена драгун.
QUEST_LV_0300_20151224_000764	Are you interested in becoming a Templar?{nl}I can already tell that you are very smart for making this choice.{nl}Now, let me give you a walkthrough of what you need to be aware of.
QUEST_LV_0300_20151224_000765	Тамплиер является лидером для многих людей. Нам нужны люди с сильными лидерскими качествами.{nl}особенно в эти времена Тамплиеров руководство скорее всего не требуется.{nl}
QUEST_LV_0300_20151224_000766	Не поймите меня неправильно, хотя. Это часто неправильно понимают как "авторитетность".{nl}нет, я склоняюсь больше к 'сотрудничеству'.{nl}Вы должны сотрудничать со своими последователями для того, чтобы поддерживать группу.{nl} 
QUEST_LV_0300_20151224_000767	Do you understand what I am trying to tell you?{nl}With that being said, let's see your skills as a Templar.
QUEST_LV_0300_20151224_000768	Лицо в орган делает заказы, но Тамплиер должен сделать запросы.{nl}Ваша задача-набрать еще пять людей и стать лидером в этой группе.{nl}, будучи лидером группы, вы должны привести их в течение достаточно долгого времени.
QUEST_LV_0300_20151224_000769	Топливо, которое движет людьми-это уважение.{nl}так, чтобы подтвердить, если вы обладаете этим очарованием, я посажу тебя на тест.{nl}
QUEST_LV_0300_20151224_000770	Ох, мне абсолютно не нравится быть обманутым трюки или что-нибудь подобное.{nl}завербовать пять человек все на себя и стать лидером группы.
QUEST_LV_0300_20151224_000771	Молодцы.{nl}Вы, конечно, гораздо более очаровательной, чем я ожидал.
QUEST_LV_0300_20151224_000772	Он может быть жестким, чтобы заставить других людей следовать за вами.{nl}чем больше народу, тем жестче она становится.{nl}это не легко, но тамплиера с большим уважением и восхищением может тянуть его покинуть.
QUEST_LV_0300_20151224_000773	Я расскажу вам то, что Тамплиер должен обладать знаниями в области.{nl}я надеюсь, что вы будете принимать мудрые и взвешенные решения в будущем, так что не забывайте это.
QUEST_LV_0300_20151224_000774	Чернокнижник Мастер
QUEST_LV_0300_20151224_000775	Мы примем любые меры, с помощью любых средств для богинь...{nl}, что является строгим правилом, чтобы мы, колдуны, должны соблюдать.{nl}
QUEST_LV_0300_20151224_000776	Есть много людей, которые не понимают наших интерпретаций.{nl}колдуна и его злых духов не одинаково по контракту.{nl}мы должны господствовать над ними и возможность контролировать злых духов.{nl}
QUEST_LV_0300_20151224_000777	Для того чтобы сделать это, вы должны обладать сильной магией способны управлять и контролировать злых духов.{nl}... если вы хотите получить съедает их. {nl}
QUEST_LV_0300_20151224_000778	Поскольку Вы не знаете этих злых духов, что ну, как я...{nl}я отдам тебе свиток, который сможет их разбудить.{nl}
QUEST_LV_0300_20151224_000779	Используйте этот свиток на монстров на Valius' Вечного упокоения, чтобы разбудить спящего злых духов.{nl}, чтобы добавить еще одну часть этой задачи, вам нужно будет победить монстра и злых духов.
QUEST_LV_0300_20151224_000780	Избавиться от яда ядом. {nl}все остальное, что есть зло надо избавиться от злых духов. {nl}я жду тот день, когда мы, Чернокнижники, которые больше не нужны.
QUEST_LV_0300_20151224_000781	Отлично.{nl}это намного лучше, чем я ожидал.{nl}
QUEST_LV_0300_20151224_000782	Отныне вы будете прокладывать путь чернокнижника. {nl}О, И пожалуйста, помните об этом...{nl}если Вы не стоите на них сверху, вам будет потребляться ими...{nl}{nl}
QUEST_LV_0300_20151224_000783	Featherfoot Мастер
QUEST_LV_0300_20151224_000784	Я не знаю, как ты узнал о проклятии Featherfoot, но...{nl}это проклятие не следует злоупотреблять. Скорее, он нуждается в детальных расчетов.{nl} 
QUEST_LV_0300_20151224_000785	Конечно, я могу научить вас, если вы все-таки хотите. Однако...
QUEST_LV_0300_20151224_000786	Поскольку вы ничего не знаете о проклятии, я прошу вас взять эти заклинания инструменты.{nl}я сказал вам, что это требует подробных расчетов перед использованием проклятие.{nl}
QUEST_LV_0300_20151224_000787	Узнал, что есть терять и есть что приобрести...{nl}использовать эти инструменты заклинание наложить проклятье на монстра, чтобы выяснить.{nl}
QUEST_LV_0300_20151224_000788	Если вы узнаете что-то здесь, вы станете великим Featherfoot.
QUEST_LV_0300_20151224_000789	Проклятие не следует злоупотреблять, но вместо этого он требует детальных расчетов.{nl}опыте, что такое магия, используемая Featherfoot как с помощью инструментов.
QUEST_LV_0300_20151224_000790	Now, do you have a broader understanding of the Featherfoot's curse?{nl}You should not consider it like the curse that is used by Demon Lords like Naktis.{nl}
QUEST_LV_0300_20151224_000791	Стрелы проклятие должно использоваться только на врагов из богинь.{nl}для нас, что является нашим самым важным ориентиром. Пожалуйста, имейте это в виду.
QUEST_LV_0300_20151224_000792	Мастер-Канонир
QUEST_LV_0300_20151224_000793	You enrolled to become a Cannoneer? Good choice, hotshot.{nl}
QUEST_LV_0300_20151224_000794	Слушайте! Наиболее важным атрибутом является огневая мощь канониров, много!{nl}если Канонир не может отличить воздушные атаки и наземные атаки, {nl}он или она не является ценным активом для команды!{nl}врагов, летающих в воздухе должно быть атакован только в результате воздушных атак,{nl}и врагов, которые на местах должны только быть атакованы наземные атаки.{nl}
QUEST_LV_0300_20151224_000795	I figured you should know about this if you want to become a skilled Cannoneer, like me.{nl}What about it, hotshot? You interested?
QUEST_LV_0300_20151224_000796	Good! Alright, hotshot. {nl}I can only assume that you will remember what I will teach you?{nl}
QUEST_LV_0300_20151224_000797	Do you have a paper and pen with you? Remember this.{nl}There are many types of enemies, but the ones that are flying in the air are all aerial-type.{nl}In contrast, the ones that are moving on the ground are considered a walking-type.{nl}
QUEST_LV_0300_20151224_000798	Ладно, лицом против монстров с обоих этих типов.{nl}Вы должны понимать, как каждый противник движется и какие атаки эффективны.
QUEST_LV_0300_20151224_000799	Летающие монстры антенны-типы и те, что передвигаются по земле гуляют-типа.{nl}лицо, в отношении обоих типов монстров. Понял??
QUEST_LV_0300_20151224_000800	Good.{nl}Was this a good lesson? Am I a good teacher?{nl}
QUEST_LV_0300_20151224_000801	Вот и славненько! Теоретически, вы должны знать всю логику о том, что я учил вас.{nl}пришло время применить теорию на практике!{nl}навыки канониров не легко, поэтому убедитесь, что сосредоточиться!
QUEST_LV_0300_20151224_000802	Muskeeteer Master
QUEST_LV_0300_20151224_000803	В Muskeeteer должны знать, как обращаться с винтовкой.{nl}не многие враги могут устоять против одновременной стрельбы хорошо обученные мушкетера.
QUEST_LV_0300_20151224_000804	Поэтому меткая стрельба-это действительно важно.{nl}отделочных врагов, прежде чем они приходят где-нибудь неподалеку-это начало стрельбы.
QUEST_LV_0300_20151224_000805	Одним из основных аспектов меткость закупки диапазона.{nl}дать ему шанс. Атаковать противника на максимальной дальности.
QUEST_LV_0300_20151224_000806	Это не просто расширяет диапазон, но чтобы продлить его до {nl}максимальное расстояние, где вы сможете стрелять.{nl}я собираюсь поставить вас на тест, чтобы увидеть, насколько хорошо вы выполняете.
QUEST_LV_0300_20151224_000807	Это не просто расширяет диапазон, но чтобы продлить его до {nl}максимальное расстояние, где вы сможете стрелять.{nl}если вы хотите стать Мушкетером, вы примете мой вызов.
QUEST_LV_0300_20151224_000808	Теперь, когда вы знаете основы Мушкетер, пришло время поставить это на практике.{nl}ладно, давайте научим вас, как использовать винтовку!
QUEST_LV_0300_20151224_000809	Чумной Доктор Мастер
QUEST_LV_0300_20151224_000810	Хм, чумной Доктор Мастер...{nl}это сочетание авторитета богинь и знание людей.{nl}
QUEST_LV_0300_20151224_000811	Усиление вредного воздействия еще дальше и лечить союзников, которые пострадали от этих эффектов.{nl}проще говоря, мы являемся экспертом в области вредного воздействия.
QUEST_LV_0300_20151224_000812	Of course I am willing to teach you even if you are not in such a hurry.{nl}But before that, I want you to experience the harmful effect yourself.{nl}It'll be quicker that way, don't you agree?{nl}{nl}
QUEST_LV_0300_20151224_000813	Использовать эту маску на отравленный монстр в прибрежную крепость.{nl}и использовать его на спящего монстра в Dingofasil района.
QUEST_LV_0300_20151224_000814	Пойти туда и испытать действие яда и сна.
QUEST_LV_0300_20151224_000815	Лучше все увидеть своими глазами, чем услышать о нем.{nl}привыкает к нему является лучшим способом обучения.
QUEST_LV_0300_20151224_000816	Wasn't it dangerous?{nl}If you don't do it, you won't be able to learn a thing.
QUEST_LV_0300_20151224_000817	Такая опасность уменьшается, если становятся чумной Доктор.{nl}теперь, когда ты лично испытал это... {nl}я не повторяюсь, чтобы подчеркнуть важность его, верно??
QUEST_LV_0300_20151224_000818	Каббалист Master
QUEST_LV_0300_20151224_000819	Hey there. Are you also interested in numbers?{nl}I am quite surprised that you know about the Kabbalist. Not many people know about it.{nl}{nl}
QUEST_LV_0300_20151224_000820	Все в этом мире можно выразить с помощью чисел.{nl}для того, чтобы стать Каббалистом, нужно понимать все скрытые числа {nl}из всех веществ, существующих в этом мире.{nl}
QUEST_LV_0300_20151224_000821	Но вы новичок...{nl}у меня есть отличная идея! Вместо того, чтобы объяснить это вам, {nl}я хочу вам ощутить чудо на себе.
QUEST_LV_0300_20151224_000822	Возьмите этот хрустальный шар с вам Нааса лес. {nl}оказавшись здесь, появится число.{nl}число, которое вы увидите означает конкретного монстра.{nl}
QUEST_LV_0300_20151224_000823	Задача состоит в том, что вы решить тайну числа,{nl}и победить монстра, что число укажем.{nl}зацепки должны подумать, какую часть монстра указано.
QUEST_LV_0300_20151224_000824	Если вы действительно не знаете, вы всегда можете использовать хрустальный шар еще раз.{nl}он покажет другое число-монстр для того чтобы вы могли найти быстро правил.
QUEST_LV_0300_20151224_000825	В Нааса лес, одолеть монстров, которые в сфере указывает.{nl}но, вы должны выяснить, какой монстр был указан.
QUEST_LV_0300_20151224_000826	Когда вы это осознаете, это ничего особенного. Но это обязанность Каббалиста учиться на процесс.{nl}если вы продолжайте искать, и вы поймете смысл чисел.
QUEST_LV_0300_20151224_000827	Для того, чтобы использовать более точные и критические владения мечом, {nl}необходимо быстрее и более точной атаки.{nl}навыки Фехтовальщика, что вы узнаете из теперь на требует использования таких мечах.{nl}
QUEST_LV_0300_20151224_000828	Ваша решимость учиться хорошо, но...{nl}Вы должны быть во-первых достаточно компетентным.
QUEST_LV_0300_20151224_000829	Хорошо.{nl}когда вы идете прямо отсюда, есть полюс, чтобы попрактиковаться в фехтовании.{nl}
QUEST_LV_0300_20151224_000830	Когда свет отражается от полюса, атаковать полюс точно.{nl}Вы не должны атаковать слишком поздно, ни когда свет не светит.{nl}
QUEST_LV_0300_20151224_000831	Я могу только отпустить трех раз.{nl}если вы ошибетесь более трех раз, то вы должны сделать это снова с самого начала.
QUEST_LV_0300_20151224_000832	Вы должны также обладать некоторым чувством ритма.{nl}каждое движение в фехтовании подчеркивает важность гладкости.{nl}
QUEST_LV_0300_20151224_000833	Ваш уровень владения мечом стало гораздо больше.{nl}я рад видеть Вас прогрессирует.{nl}
QUEST_LV_0300_20151224_000834	Так, что вы компетентны, вас не будет проблем с приобретением новых знаний и навыков.{nl}я научу вас каждое движение медленно.
QUEST_LV_0300_20151224_000835	Шиноби Мастер
QUEST_LV_0300_20151224_000836	So you've finally decided become a Shinobi?{nl}Well, although I'd promised to teach you...{nl}
QUEST_LV_0300_20151224_000837	Even if I teach you, there is the issue whether you are able to do it or not.{nl}What do you think? Are you prepared?
QUEST_LV_0300_20151224_000838	Победить врага и безопасно выйти.{nl}, что является одной из основ шиноби.{nl}
QUEST_LV_0300_20151224_000839	После победы над монстрами в Ruklys зал, обеспечить свою безопасность сразу же.{nl}Вы должны получать урона от других монстров. {nl}прятаться и избегать атак со стороны других монстров.
QUEST_LV_0300_20151224_000840	Если вы привыкнете к этому, вы сможете выйти безопасно {nl}после победы в створ в каких-либо опасных мест.{nl}если один ставит себя в опасности всякий раз, когда победив монстров,{nl}...даже десяти жизней не хватит.
QUEST_LV_0300_20151224_000841	Браво.{nl}признаюсь, я не ожидал, что вы так талантливы.{nl}
QUEST_LV_0300_20151224_000842	Я всегда приветствую талантливый парень, как и вы.{nl}Поздравляем, если вы стали официальным шиноби.
QUEST_LV_0300_20151224_000843	Я до сих пор помню Medzio Диена. Ужасы...{nl}во-первых, мои союзники бежали. Во-вторых, я одинок сейчас...
QUEST_LV_0300_20151224_000844	Это не просто формы, делая ниндзюцу.{nl}это должно быть необходимое для того, чтобы активировать ниндзюцу.
QUEST_LV_0300_20151224_000845	Мы должны сначала уменьшить жару.{nl}давным-давно, Гораций сказал мне, что пятнистые грибы {nl}голубого Lapasapes уменьшить нагрев так давай проверим.
QUEST_LV_0300_20151224_000846	Umm... Isn't it the mask of a Siaulav?{nl}
QUEST_LV_0300_20151224_000847	Это верно. Многие из наших союзников напали синий Siaulavs.{nl}я чувствую, собирая свои маски и сжечь их на глазах у их могил.{nl}
QUEST_LV_0300_20151224_000848	Так разве вы не можете дать мне эти маски для меня??
QUEST_LV_0300_20151224_000849	Спасибо.{nl}я надеюсь, что недовольство нашими союзниками уменьшить благодаря этому.
QUEST_LV_0300_20151224_000850	Я хочу, чтобы успокоить духов наших союзников, сжигая свои маски.
QUEST_LV_0300_20151224_000851	Это кажется трудным
QUEST_LV_0300_20151224_000852	Я не уверен достаточно
QUEST_LV_0300_20151224_000853	Я могу сделать это
QUEST_LV_0300_20151224_000854	Я не хочу делать это
QUEST_LV_0300_20151224_000855	Начну сразу
QUEST_LV_0300_20151224_000856	Я пойду искать книгу
QUEST_LV_0300_20151224_000857	Я вернусь в следующий раз
QUEST_LV_0300_20151224_000858	The Bravery That Never Backs Down [Dragoon Advancement]
QUEST_LV_0300_20151224_000859	Не должно быть проблемой
QUEST_LV_0300_20151224_000860	Желаю чтобы избежать нелегком пути
QUEST_LV_0300_20151224_000861	Basic Leadership [Templar Advancement]
QUEST_LV_0300_20151224_000862	Это кажется слишком сложно
QUEST_LV_0300_20151224_000863	The Power That Even Controls Evil Spirits [Warlock Advancement]
QUEST_LV_0300_20151224_000864	Я готов
QUEST_LV_0300_20151224_000865	Я все брошу, так как я боюсь
QUEST_LV_0300_20151224_000866	The Power Imbued In The Curse [Featherfoot Advancement]
QUEST_LV_0300_20151224_000867	Вы лучше отступить
QUEST_LV_0300_20151224_000868	From Ground to Air, From Ground to Ground [Cannoneer Advancement]
QUEST_LV_0300_20151224_000869	Я познаю ее
QUEST_LV_0300_20151224_000870	Procuring Distance [Musketeer Advancement]
QUEST_LV_0300_20151224_000871	Я сделаю это, я понимаю
QUEST_LV_0300_20151224_000872	Похоже, это не подходит для меня
QUEST_LV_0300_20151224_000873	Detrimental Effects [Plague Doctor Advancement]
QUEST_LV_0300_20151224_000874	Я хочу узнать точно
QUEST_LV_0300_20151224_000875	A World Composed of Numbers [Kabbalist Advancement]
QUEST_LV_0300_20151224_000876	Я хочу испытать это
QUEST_LV_0300_20151224_000877	Я отказываюсь сложные вещи
QUEST_LV_0300_20151224_000878	Timing Attacks [Fencer Advancement]
QUEST_LV_0300_20151224_000879	In Secret [Shinobi Advancement]
QUEST_LV_0300_20151224_000880	Я буду думать об этом на мгновение
QUEST_LV_0300_20151224_000881	Траур по союзникам
QUEST_LV_0300_20151224_000882	Победить монстров и получить кусочек пломбы из Legwyn
QUEST_LV_0300_20151224_000883	Корсар Мастер хочет получить ожерелье Великого пирата Vladislovas кого он победил раньше и использовать это как доказательство выигрыша. Искать ожерелье из Cranto побережье, которое некогда было море.
QUEST_LV_0300_20151224_000884	В Doppelsoeldner Мастер вам сказал, что он потерял контакт посланник от Pasaka плато которым он должен был встретиться. Отыскать местонахождение посланника, чтобы выяснить, что случилось.
QUEST_LV_0300_20151224_000885	Победить монстра, чтобы получить реликвию, которая обладает пожалеете
QUEST_LV_0300_20151224_000886	Некромант Мастер хочет получить реликвию, которая обладает сильной обиды. Победить монстров в Videntis храм, чтобы получить реликвию, которая обладает сильным сожалением.
QUEST_LV_0300_20151224_000887	Собирать материалы для нейтрализатора
QUEST_LV_0300_20151224_000888	Вайдотас вам сказал, что в целях нейтрализации токсичного газа в алмазной шахте, вы должны составить нейтрализатора. Получить усваивается из почвы Alemeth лес, известь порошок из Cranto побережье и угольный порошок от Нааса лес.
QUEST_LV_0300_20151224_000889	Вы получили всех материалов нейтрализатора. Вернуться к Вайдотас.
QUEST_LV_0300_20151224_000890	Получить %s из монстров в лесу Alemeth
QUEST_LV_0300_20151224_000891	Получить %s из монстров в Нааса лес
QUEST_LV_0300_20151224_000892	Получить %s из монстров на побережье Cranto
QUEST_LV_0300_20151224_000893	Используйте карманный позади монстров и собирать кусочки, которые обладают fruital аромат
QUEST_LV_0300_20151224_000894	Разбойник Мастер хочет подарить подарок Скаут-Мастер, чтобы восстановить их отношения. Использовать в карман за монстров в Alemeth лес и собирать кусочки, которые обладают fruital аромат.
QUEST_LV_0300_20151224_000895	Вы собрали все кусочки, которые обладают fruital аромат. Возвращение изгоев Мастер.
QUEST_LV_0300_20151224_000896	Флетчера Мастер хочет выглядеть для стрелы, что первая Флетчер Мастер создал для Лидии Schaffen. Найти стрелки первого Флетчер Мастер из Галаадом плато.
QUEST_LV_0300_20151224_000897	Отель schwarzer Рейтер Учитель хочет увидеть, если вы можете поразить врагов подряд. Ударить противника в 200 раз подряд.
QUEST_LV_0300_20151224_000898	Без единой ошибки, вы успешно приземлились все атаки подряд. Возвращение в отель schwarzer Райтер Мастер.
QUEST_LV_0300_20151224_000899	Победить количеством монстров в пределах срока
QUEST_LV_0300_20151224_000900	Преподобный Учитель сказал вам, что вы можете расти как монах выдержав суровых тренировок. Достаточно победить монстров в течение 20 минут лимит времени. Победив сильного монстра будут признаваться по мере завершения сурового обучения. Если срок истекает, вы будете начать снова с самого начала.
QUEST_LV_0300_20151224_000901	Вы успешно завершили обучение. Возвращение к преподобному учителю.
QUEST_LV_0300_20151224_000902	На Извиняющий Мастер вам сказал, что книга, которая у вас содрал так что сейчас это бесполезно. Получить предварительное забронировать, что Извиняющий Мастер спрятал в Elkosh аббатство больницу.
QUEST_LV_0300_20151224_000903	Собрать образцы растений-типа монстры
QUEST_LV_0300_20151224_000904	Установить Namott очищения в Галаадом плато
QUEST_LV_0300_20151224_000905	Оракул мастер сказал вам, что злость усилилась в последнее время, поэтому ее способности беспокоит. Идите Галаадом плато, где энергия является особенно сильнее и поместите Namott очищения.
QUEST_LV_0300_20151224_000906	Поговорите с Драгуном Мастер
QUEST_LV_0300_20151224_000907	Поговорите с Драгуном Мастер в Istora руины.
QUEST_LV_0300_20151224_000908	Атаковать монстров в одиночку, победить их или стрелять в них
QUEST_LV_0300_20151224_000909	В Драгунский мастер сказал вам, что вы должны были бы сильнее мужество и компетентность без отъезжаю от врагов. Атаки монстров, победить их, а также получать урон от них.
QUEST_LV_0300_20151224_000910	Доклад Драгунского Мастер
QUEST_LV_0300_20151224_000911	Похоже, что вы проявили достаточно компетентности. Возвращение в Драгунский Мастер.
QUEST_LV_0300_20151224_000912	Поговорите с рыцарем-командором Uska в Клайпеде
QUEST_LV_0300_20151224_000913	Поддерживайте 5 человек в партии в течение 5 минут в качестве лидера
QUEST_LV_0300_20151224_000914	Тамплиеров Мастер хочет ваше руководство. Создать партию, состоящую из 5 человек, включая вас как лидера и поддерживать партию за 5 минут.
QUEST_LV_0300_20151224_000915	Ты привел 5 человек-участник успешно. Вернуться к Рыцарь-Командор Uska.
QUEST_LV_0300_20151224_000916	Соединиться с мастер-чернокнижник
QUEST_LV_0300_20151224_000917	Поговорите с мастер-Колдун в Mokusul палаты.
QUEST_LV_0300_20151224_000918	Победить монстров, чье зло сприты пробудились
QUEST_LV_0300_20151224_000919	Чернокнижник мастер сказал вам, что вы должны обладать достаточной магической силой, чтобы управлять злыми духами. Используйте свиток, чтобы монстры на Valius' Вечного упокоения, чтобы пробудить в себе злых духов и победить их.
QUEST_LV_0300_20151224_000920	Доклад чернокнижник Мастер
QUEST_LV_0300_20151224_000921	Вы победили всех монстров, чьи злые духи пробудились. Вернуться в Мастер-Колдун.
QUEST_LV_0300_20151224_000922	Поговорите с Featherfoot Мастер
QUEST_LV_0300_20151224_000923	Поговорите с Featherfoot Мастер на Mokusul палаты.
QUEST_LV_0300_20151224_000924	Наслала проклятие на монстров, используя заклинание инструменты
QUEST_LV_0300_20151224_000925	В Featherfoot Мастер попросил вас, чтобы испытать проклятие заклинание. Использовать заклинание инструменты на монстров, чтобы наложить проклятие на них.
QUEST_LV_0300_20151224_000926	Доклад Featherfoot Мастер
QUEST_LV_0300_20151224_000927	Я полностью понял, что проклятие, как заклинание. Вернуться к Featherfoot Мастер.
QUEST_LV_0300_20151224_000928	Поговорите с Canonneer Мастер
QUEST_LV_0300_20151224_000929	Поговорите с Canonneer Мастер на внутренней крепостной район.
QUEST_LV_0300_20151224_000930	Поражение летающих-типа и ходьба-типа монстры
QUEST_LV_0300_20151224_000931	На мастер-Канонир тебе сказал, что Пушкари адепт на оба воздушные атаки и наземные атаки. Для того чтобы использовать оба нападения эффективно, вам лучше искать цели для каждой атаки. Как победить летающего типа монстра и ходьба-типа монстр.
QUEST_LV_0300_20151224_000932	Доклад Canonneer Мастер
QUEST_LV_0300_20151224_000933	Вы изучили достаточно на летающих-типа монстров и ходить-типа монстров. Вернуться к Canonneer Мастер.
QUEST_LV_0300_20151224_000934	Соединиться с мастер-Мушкетер
QUEST_LV_0300_20151224_000935	Соединиться с мастер-Мушкетер на внутренней крепостной район
QUEST_LV_0300_20151224_000936	Атаки монстров от максимального расстояния
QUEST_LV_0300_20151224_000937	На Мушкетер мастер сказал вам, что для того, чтобы использовать ружье, нужно заготовить расстояние выстрела. Поскольку Вы не сможете атаковать врагов близко варьировались правильно, атаковать врагов с дальней дистанции.
QUEST_LV_0300_20151224_000938	Доклад Мушкетер Мастер
QUEST_LV_0300_20151224_000939	Кажется, что ты выполнил задание хорошо. Возвращение мушкетеров Мастер.
QUEST_LV_0300_20151224_000940	Поговорите с чумной Доктор Мастер
QUEST_LV_0300_20151224_000941	Поговорите с чумной Доктор Мастер на Istora руины.
QUEST_LV_0300_20151224_000942	Опыт яда и сна
QUEST_LV_0300_20151224_000943	The Plague Doctor told you that in order to cure the Пагубные Последствия [Чумной Доктор Продвижения]r use them, you should understand the effects well. Experience Poison at Coastal Fortress and Sleep at Dingofasil District.
QUEST_LV_0300_20151224_000944	Доклад чума Доктор Мастер
QUEST_LV_0300_20151224_000945	Ты набрал достаточно опыта на яд и сон. Вернуться в чумной Доктор Мастер.
QUEST_LV_0300_20151224_000946	Беседа с Каббалистом Мастер
QUEST_LV_0300_20151224_000947	Беседа с Каббалистом Мастер в Istora руины.
QUEST_LV_0300_20151224_000948	Победить монстра указывает количество отображаемых на хрустальный шар
QUEST_LV_0300_20151224_000949	Каббалист мастер сказал вам, что для того, чтобы стать Каббалистом, вы должны быть в состоянии понимаешь все числа, которые скрыты в свойствах всех в мире. Используйте хрустальный шар, который появился на Cranto побережье и победить монстра который число на сфере указывает.
QUEST_LV_0300_20151224_000950	Доклад Каббалист Мастер
QUEST_LV_0300_20151224_000951	Вы обнаружили, что хрустальный шар показывает. Вернуться в Мастер-Каббалист.
QUEST_LV_0300_20151224_000952	Соединиться с мастер-фехтовальщик в лес для молитвы.
QUEST_LV_0300_20151224_000953	Нажмите практика полюс Фехтовальщиков в нужное время
QUEST_LV_0300_20151224_000954	Фехтовальщик Мастер хочет тебя атаковать в нужные моменты. Перейти к практике полюс и нападать, когда полюс светит. Если вы делаете три ошибки, начать заново.
QUEST_LV_0300_20151224_000955	Вы завершили обучение. Вернуться в Мастер-фехтовальщик.
QUEST_LV_0300_20151224_000956	Проконсультируйтесь с мастером шиноби.
QUEST_LV_0300_20151224_000957	Поговорите с шиноби Мастер на Mesafasla.
QUEST_LV_0300_20151224_000958	После победы над монстрами, убегать в течение 10 секунд без нападения
QUEST_LV_0300_20151224_000959	Шиноби Мастер вам сказал, что вам нужна возможность безопасно выйти наружу, не будучи обнаруженным другими врагами после победы в створ. Победить монстра в Ruklys зал и обеспечить безопасность без нападения других монстров за 10 секунд.
QUEST_LV_0300_20151224_000960	Доклад шиноби Мастер
QUEST_LV_0300_20151224_000961	Вы завершили задание шиноби Мастер. Возвращение шиноби Мастер.
QUEST_LV_0300_20151224_000962	Активировать только места для святынь
QUEST_LV_0300_20151224_000963	Когда вы активируете одну из святынь Romiva магических полей, один храм будет также реагировать. Используйте его, чтобы активировать храм, который Gormen сказал вам. Если вы забыли что храм для активации, проверьте памятку, которая Gormen дал тебе. Напоминание может быть проверено только при активации святилища.
QUEST_LV_0300_20151224_000964	Baskez вам сказал, что он и его коллеги были бы в состоянии выдержать сильные холода, если они имеют волосатые кожи Lepusbunny ассасин. Охота за зелеными Lepusbunny ассасин и принести их волосатая кожа.
QUEST_LV_0300_20151224_000965	Вы собрали достаточно еды. Передать их снабжению Ронда.
QUEST_LV_0300_20151224_000966	Собирать грибы пятнистые сине Lapasapes.
QUEST_LV_0300_20151224_000967	Адес хочет чтобы вылечить мага, который болен из-за лихорадки. Собирать грибы пятнистые сине Lapasapes, которые, как известно, лечить лихорадку.
QUEST_LV_0300_20151224_000968	Вы собрали достаточно пятнистые грибы синего Lapasapes. Передать их Stogas командир Адьес.
QUEST_LV_0300_20151224_000969	Мортимер явно заинтересован в масках. Поговорить с Мортимером.
QUEST_LV_0300_20151224_000970	Собирать маски из голубой Siaulavs
